shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint, wrist_3_joint
1.1729,-1.721,-1.9236,-1.2862,-0.18239,3.8431
1.1731,-1.7162,-1.9295,-1.2832,-0.18617,3.8488
1.1734,-1.7112,-1.9354,-1.28,-0.18992,3.8544
1.1738,-1.7061,-1.9414,-1.2768,-0.19362,3.8601
1.1743,-1.7009,-1.9474,-1.2734,-0.19728,3.8657
1.1748,-1.6955,-1.9534,-1.27,-0.2009,3.8713
1.1754,-1.69,-1.9595,-1.2664,-0.20448,3.8769
1.1761,-1.6843,-1.9656,-1.2628,-0.20801,3.8825
1.1769,-1.6785,-1.9718,-1.259,-0.2115,3.8881
1.1777,-1.6726,-1.9779,-1.2551,-0.21495,3.8937
1.1786,-1.6665,-1.9841,-1.2512,-0.21835,3.8992
1.1796,-1.6602,-1.9903,-1.2471,-0.2217,3.9048
1.1807,-1.6538,-1.9966,-1.2429,-0.22501,3.9103
1.1818,-1.6473,-2.0028,-1.2386,-0.22826,3.9158
1.183,-1.6406,-2.0091,-1.2342,-0.23147,3.9213
1.1843,-1.6339,-2.0155,-1.2297,-0.23463,3.9268
1.1857,-1.6269,-2.0218,-1.2251,-0.23775,3.9322
1.1872,-1.6199,-2.0281,-1.2204,-0.24081,3.9377
1.1887,-1.6127,-2.0345,-1.2156,-0.24381,3.9431
1.1903,-1.6053,-2.0409,-1.2106,-0.24677,3.9485
1.192,-1.5979,-2.0473,-1.2056,-0.24967,3.9539
1.1938,-1.5903,-2.0537,-1.2005,-0.25252,3.9593
1.1956,-1.5826,-2.0601,-1.1952,-0.25532,3.9647
1.1975,-1.5748,-2.0665,-1.1899,-0.25806,3.97
1.1995,-1.5668,-2.073,-1.1844,-0.26075,3.9753
1.2016,-1.5587,-2.0794,-1.1789,-0.26338,3.9806
1.2038,-1.5505,-2.0859,-1.1732,-0.26595,3.9859
1.206,-1.5422,-2.0924,-1.1674,-0.26846,3.9911
1.2083,-1.5338,-2.0988,-1.1616,-0.27092,3.9964
1.2107,-1.5252,-2.1053,-1.1556,-0.27332,4.0016
1.2132,-1.5165,-2.1117,-1.1495,-0.27566,4.0067
1.2158,-1.5078,-2.1182,-1.1433,-0.27794,4.0119
1.2184,-1.4989,-2.1247,-1.137,-0.28016,4.017
1.2211,-1.4899,-2.1311,-1.1306,-0.28232,4.0222
1.2239,-1.4808,-2.1375,-1.1241,-0.28442,4.0272
1.2268,-1.4716,-2.144,-1.1175,-0.28645,4.0323
1.2297,-1.4623,-2.1504,-1.1108,-0.28842,4.0373
1.2327,-1.4529,-2.1568,-1.104,-0.29033,4.0423
1.2358,-1.4434,-2.1632,-1.0971,-0.29217,4.0473
1.239,-1.4338,-2.1696,-1.0901,-0.29395,4.0523
1.2423,-1.4241,-2.176,-1.0829,-0.29567,4.0572
1.2456,-1.4143,-2.1823,-1.0757,-0.29732,4.0621
1.249,-1.4044,-2.1886,-1.0684,-0.2989,4.067
1.2525,-1.3944,-2.195,-1.061,-0.30042,4.0718
1.2561,-1.3843,-2.2012,-1.0534,-0.30187,4.0766
1.2597,-1.3742,-2.2075,-1.0458,-0.30325,4.0814
1.2634,-1.364,-2.2137,-1.0381,-0.30456,4.0861
1.2672,-1.3537,-2.2199,-1.0303,-0.30581,4.0908
1.2711,-1.3433,-2.2261,-1.0223,-0.30698,4.0955
1.275,-1.3328,-2.2322,-1.0143,-0.30809,4.1001
1.2791,-1.3223,-2.2383,-1.0062,-0.30913,4.1047
1.2832,-1.3117,-2.2444,-0.99795,-0.31009,4.1093
1.2873,-1.301,-2.2504,-0.98963,-0.31099,4.1138
1.2916,-1.2902,-2.2564,-0.98121,-0.31182,4.1183
1.2959,-1.2794,-2.2623,-0.97269,-0.31257,4.1228
1.3003,-1.2685,-2.2682,-0.96408,-0.31325,4.1272
1.3048,-1.2576,-2.274,-0.95537,-0.31386,4.1316
1.3093,-1.2466,-2.2798,-0.94656,-0.31439,4.1359
1.3139,-1.2356,-2.2856,-0.93766,-0.31486,4.1402
1.3186,-1.2244,-2.2913,-0.92866,-0.31524,4.1445
1.3234,-1.2133,-2.2969,-0.91957,-0.31556,4.1487
1.3282,-1.2021,-2.3025,-0.91039,-0.3158,4.1529
1.3331,-1.1908,-2.3081,-0.90111,-0.31597,4.157
1.3381,-1.1795,-2.3135,-0.89174,-0.31606,4.1611
1.3431,-1.1682,-2.3189,-0.88228,-0.31607,4.1651
1.3482,-1.1568,-2.3243,-0.87272,-0.31601,4.1692
1.3534,-1.1454,-2.3296,-0.86308,-0.31588,4.1731
1.3586,-1.1339,-2.3348,-0.85335,-0.31566,4.177
1.3639,-1.1224,-2.3399,-0.84352,-0.31538,4.1809
1.3693,-1.1109,-2.345,-0.83361,-0.31501,4.1847
1.3748,-1.0994,-2.35,-0.82361,-0.31457,4.1885
1.3803,-1.0878,-2.3549,-0.81353,-0.31405,4.1922
1.3858,-1.0762,-2.3598,-0.80335,-0.31345,4.1959
1.3915,-1.0646,-2.3645,-0.79309,-0.31278,4.1995
1.3972,-1.0529,-2.3692,-0.78275,-0.31203,4.2031
1.403,-1.0413,-2.3738,-0.77232,-0.3112,4.2066
1.4088,-1.0296,-2.3783,-0.76181,-0.31029,4.2101
1.4147,-1.0179,-2.3828,-0.75121,-0.3093,4.2135
1.4206,-1.0062,-2.3871,-0.74053,-0.30823,4.2169
1.4267,-0.99455,-2.3914,-0.72977,-0.30709,4.2202
1.4327,-0.98285,-2.3955,-0.71893,-0.30586,4.2234
1.4389,-0.97115,-2.3996,-0.70801,-0.30456,4.2266
1.4451,-0.95945,-2.4036,-0.69701,-0.30318,4.2298
1.4513,-0.94775,-2.4074,-0.68593,-0.30172,4.2328
1.4576,-0.93606,-2.4112,-0.67477,-0.30018,4.2359
1.464,-0.92438,-2.4149,-0.66354,-0.29855,4.2388
1.4704,-0.91271,-2.4184,-0.65223,-0.29685,4.2417
1.4769,-0.90105,-2.4219,-0.64085,-0.29507,4.2446
1.4834,-0.88941,-2.4253,-0.62939,-0.29321,4.2474
1.49,-0.87779,-2.4285,-0.61786,-0.29127,4.2501
1.4966,-0.86618,-2.4316,-0.60625,-0.28925,4.2528
1.5033,-0.8546,-2.4347,-0.59458,-0.28715,4.2554
1.5101,-0.84305,-2.4376,-0.58283,-0.28497,4.2579
1.5168,-0.83152,-2.4403,-0.57102,-0.28271,4.2604
1.5237,-0.82002,-2.443,-0.55913,-0.28037,4.2628
1.5306,-0.80855,-2.4456,-0.54718,-0.27795,4.2651
1.5375,-0.79712,-2.448,-0.53516,-0.27545,4.2674
1.5445,-0.78572,-2.4503,-0.52308,-0.27287,4.2696
1.5515,-0.77437,-2.4525,-0.51093,-0.27021,4.2717
1.5586,-0.76305,-2.4545,-0.49872,-0.26747,4.2738
1.5657,-0.75178,-2.4565,-0.48644,-0.26465,4.2758
1.5728,-0.74056,-2.4583,-0.4741,-0.26175,4.2777
1.58,-0.72938,-2.4599,-0.4617,-0.25877,4.2796
1.5873,-0.71826,-2.4614,-0.44924,-0.25571,4.2814
1.5946,-0.70719,-2.4628,-0.43673,-0.25257,4.2831
1.6019,-0.69617,-2.4641,-0.42415,-0.24935,4.2847
1.6092,-0.68522,-2.4652,-0.41152,-0.24605,4.2863
1.6166,-0.67432,-2.4662,-0.39883,-0.24267,4.2878
1.6241,-0.66348,-2.467,-0.38609,-0.23922,4.2892
1.6315,-0.65271,-2.4677,-0.37329,-0.23568,4.2905
1.639,-0.64201,-2.4682,-0.36044,-0.23207,4.2918
1.6466,-0.63137,-2.4686,-0.34754,-0.22837,4.2929
1.6541,-0.62081,-2.4689,-0.33459,-0.2246,4.294
1.6617,-0.61032,-2.469,-0.32159,-0.22075,4.2951
1.6694,-0.5999,-2.4689,-0.30854,-0.21683,4.296
1.677,-0.58956,-2.4687,-0.29545,-0.21282,4.2969
1.6847,-0.5793,-2.4683,-0.2823,-0.20874,4.2976
1.6924,-0.56913,-2.4678,-0.26912,-0.20458,4.2983
1.7002,-0.55903,-2.4671,-0.25589,-0.20034,4.2989
1.7079,-0.54903,-2.4663,-0.24262,-0.19603,4.2995
1.7157,-0.53911,-2.4653,-0.2293,-0.19164,4.2999
1.7235,-0.52928,-2.4642,-0.21595,-0.18717,4.3003
1.7314,-0.51954,-2.4628,-0.20256,-0.18263,4.3005
1.7392,-0.50989,-2.4614,-0.18913,-0.17801,4.3007
1.7471,-0.50034,-2.4597,-0.17566,-0.17332,4.3008
1.755,-0.49089,-2.4579,-0.16216,-0.16855,4.3008
1.7629,-0.48154,-2.4559,-0.14863,-0.16371,4.3007
1.7709,-0.47229,-2.4538,-0.13506,-0.15879,4.3006
1.7788,-0.46314,-2.4515,-0.12146,-0.1538,4.3003
1.7868,-0.4541,-2.449,-0.10783,-0.14874,4.3
1.7947,-0.44516,-2.4463,-0.094167,-0.1436,4.2995
1.8027,-0.43633,-2.4435,-0.080479,-0.13839,4.299
1.8107,-0.42761,-2.4404,-0.066764,-0.1331,4.2983
1.8187,-0.41901,-2.4373,-0.053024,-0.12775,4.2976
1.8267,-0.41052,-2.4339,-0.03926,-0.12232,4.2968
1.8347,-0.40214,-2.4304,-0.025472,-0.11682,4.2959
1.8428,-0.39388,-2.4266,-0.011663,-0.11125,4.2948
1.8508,-0.38574,-2.4227,0.002167,-0.10561,4.2937
1.8588,-0.37772,-2.4187,0.016016,-0.099903,4.2925
1.8669,-0.36982,-2.4144,0.029883,-0.094124,4.2912
1.8749,-0.36204,-2.41,0.043766,-0.088276,4.2898
1.883,-0.35439,-2.4053,0.057665,-0.082359,4.2883
1.891,-0.34687,-2.4005,0.071578,-0.076375,4.2867
1.8991,-0.33947,-2.3955,0.085503,-0.070322,4.285
1.9071,-0.3322,-2.3903,0.099441,-0.064203,4.2832
1.9151,-0.32506,-2.385,0.11339,-0.058018,4.2812
1.9232,-0.31806,-2.3794,0.12734,-0.051766,4.2792
1.9312,-0.31119,-2.3737,0.14131,-0.045449,4.2771
1.9392,-0.30445,-2.3677,0.15528,-0.039067,4.2749
1.9472,-0.29784,-2.3616,0.16925,-0.032621,4.2725
1.9552,-0.29138,-2.3553,0.18323,-0.026111,4.2701
1.9632,-0.28505,-2.3488,0.19721,-0.019537,4.2675
1.9712,-0.27886,-2.3421,0.21119,-0.012901,4.2649
1.9791,-0.27282,-2.3353,0.22517,-0.0062034,4.2621
1.9871,-0.26691,-2.3282,0.23915,0.00055614,4.2593
1.995,-0.26115,-2.3209,0.25313,0.0073765,4.2563
2.0029,-0.25553,-2.3135,0.2671,0.014257,4.2532
2.0108,-0.25005,-2.3058,0.28106,0.021197,4.25
2.0187,-0.24472,-2.298,0.29502,0.028196,4.2467
2.0266,-0.23954,-2.29,0.30897,0.035254,4.2433
2.0344,-0.23451,-2.2818,0.32291,0.042369,4.2397
2.0422,-0.22962,-2.2733,0.33684,0.049542,4.2361
2.05,-0.22488,-2.2647,0.35076,0.05677,4.2323
2.0578,-0.2203,-2.2559,0.36466,0.064055,4.2284
2.0655,-0.21586,-2.2469,0.37855,0.071394,4.2244
2.0732,-0.21158,-2.2377,0.39242,0.078788,4.2203
2.0809,-0.20745,-2.2284,0.40627,0.086236,4.2161
2.0886,-0.20347,-2.2188,0.4201,0.093736,4.2118
2.0962,-0.19965,-2.209,0.43391,0.10129,4.2073
2.1038,-0.19598,-2.199,0.4477,0.10889,4.2028
2.1113,-0.19246,-2.1889,0.46147,0.11655,4.1981
2.1189,-0.1891,-2.1785,0.47521,0.12425,4.1933
2.1263,-0.1859,-2.168,0.48893,0.13201,4.1883
2.1338,-0.18285,-2.1572,0.50262,0.13981,4.1833
2.1412,-0.17996,-2.1463,0.51627,0.14766,4.1781
2.1486,-0.17723,-2.1352,0.5299,0.15556,4.1728
2.1559,-0.17466,-2.1239,0.5435,0.16351,4.1674
2.1632,-0.17224,-2.1124,0.55707,0.1715,4.1619
2.1705,-0.16999,-2.1007,0.5706,0.17953,4.1562
2.1777,-0.16789,-2.0888,0.58409,0.18761,4.1505
2.1848,-0.16595,-2.0767,0.59755,0.19573,4.1446
2.192,-0.16417,-2.0644,0.61096,0.2039,4.1385
2.199,-0.16255,-2.0519,0.62434,0.2121,4.1324
2.2061,-0.16109,-2.0393,0.63768,0.22035,4.1261
2.213,-0.15979,-2.0264,0.65098,0.22864,4.1197
2.22,-0.15865,-2.0134,0.66423,0.23696,4.1132
2.2269,-0.15767,-2.0002,0.67743,0.24533,4.1066
2.2337,-0.15685,-1.9868,0.69059,0.25373,4.0998
2.2404,-0.15619,-1.9732,0.70371,0.26217,4.0929
2.2472,-0.15569,-1.9594,0.71677,0.27064,4.0859
2.2538,-0.15535,-1.9454,0.72978,0.27915,4.0787
2.2604,-0.15517,-1.9313,0.74274,0.2877,4.0715
2.267,-0.15515,-1.917,0.75565,0.29627,4.0641
2.2735,-0.15529,-1.9025,0.7685,0.30488,4.0565
2.2799,-0.15559,-1.8878,0.7813,0.31352,4.0489
2.2863,-0.15605,-1.8729,0.79403,0.3222,4.0411
2.2926,-0.15666,-1.8578,0.80671,0.3309,4.0332
2.2988,-0.15744,-1.8426,0.81934,0.33963,4.0251
2.305,-0.15837,-1.8272,0.8319,0.34839,4.0169
2.3111,-0.15946,-1.8116,0.84439,0.35717,4.0086
2.3172,-0.16071,-1.7958,0.85683,0.36599,4.0002
2.3232,-0.16212,-1.7799,0.86919,0.37482,3.9916
2.3291,-0.16368,-1.7638,0.8815,0.38369,3.9829
2.3349,-0.1654,-1.7475,0.89373,0.39257,3.9741
2.3407,-0.16727,-1.7311,0.90589,0.40148,3.9651
2.3464,-0.1693,-1.7144,0.91799,0.41041,3.956
2.3521,-0.17148,-1.6976,0.93001,0.41936,3.9468
2.3576,-0.17382,-1.6807,0.94196,0.42833,3.9375
2.3631,-0.17631,-1.6636,0.95384,0.43732,3.928
2.3686,-0.17896,-1.6463,0.96564,0.44633,3.9183
2.3739,-0.18175,-1.6288,0.97737,0.45536,3.9086
2.3792,-0.1847,-1.6112,0.98901,0.4644,3.8987
2.3844,-0.1878,-1.5934,1.0006,0.47345,3.8887
2.3895,-0.19105,-1.5755,1.0121,0.48253,3.8785
2.3945,-0.19444,-1.5574,1.0235,0.49161,3.8683
2.3995,-0.19799,-1.5392,1.0348,0.50071,3.8578
2.4043,-0.20168,-1.5208,1.046,0.50982,3.8473
2.4091,-0.20552,-1.5022,1.0572,0.51894,3.8366
2.4139,-0.2095,-1.4835,1.0683,0.52806,3.8258
2.4185,-0.21363,-1.4647,1.0792,0.5372,3.8148
2.423,-0.2179,-1.4457,1.0901,0.54635,3.8037
2.4275,-0.22232,-1.4266,1.1009,0.5555,3.7925
2.4319,-0.22687,-1.4073,1.1116,0.56466,3.7812
2.4362,-0.23157,-1.3878,1.1223,0.57382,3.7697
2.4404,-0.2364,-1.3683,1.1328,0.58299,3.7581
2.4445,-0.24138,-1.3486,1.1432,0.59216,3.7463
2.4485,-0.24649,-1.3287,1.1536,0.60133,3.7344
2.4524,-0.25174,-1.3088,1.1638,0.6105,3.7224
2.4563,-0.25712,-1.2886,1.1739,0.61968,3.7103
2.4601,-0.26264,-1.2684,1.184,0.62885,3.698
2.4637,-0.26829,-1.248,1.1939,0.63802,3.6855
2.4673,-0.27407,-1.2275,1.2037,0.64719,3.673
2.4708,-0.27999,-1.2069,1.2135,0.65635,3.6603
2.4742,-0.28603,-1.1862,1.2231,0.66551,3.6475
2.4775,-0.2922,-1.1653,1.2326,0.67466,3.6345
2.4807,-0.29849,-1.1443,1.2421,0.68381,3.6214
2.4838,-0.30491,-1.1232,1.2514,0.69295,3.6082
2.4868,-0.31146,-1.102,1.2606,0.70208,3.5948
2.4897,-0.31812,-1.0807,1.2697,0.7112,3.5814
2.4925,-0.32491,-1.0593,1.2787,0.72031,3.5677
2.4952,-0.33182,-1.0377,1.2876,0.72941,3.554
2.4978,-0.33884,-1.0161,1.2963,0.7385,3.5401
2.5004,-0.34599,-0.99432,1.305,0.74757,3.5261
2.5028,-0.35324,-0.97246,1.3135,0.75663,3.5119
2.5051,-0.36062,-0.95051,1.3219,0.76567,3.4977
2.5073,-0.3681,-0.92846,1.3302,0.7747,3.4832
2.5094,-0.3757,-0.90631,1.3384,0.78371,3.4687
2.5115,-0.3834,-0.88408,1.3465,0.79271,3.454
2.5134,-0.39122,-0.86175,1.3545,0.80168,3.4392
2.5152,-0.39914,-0.83933,1.3623,0.81063,3.4243
2.5169,-0.40716,-0.81683,1.37,0.81956,3.4092
2.5185,-0.41529,-0.79425,1.3776,0.82847,3.394
2.52,-0.42352,-0.77159,1.3851,0.83736,3.3787
2.5214,-0.43185,-0.74884,1.3924,0.84623,3.3633
2.5227,-0.44028,-0.72603,1.3996,0.85506,3.3477
2.5239,-0.4488,-0.70314,1.4067,0.86388,3.332
2.5249,-0.45742,-0.68017,1.4137,0.87266,3.3161
2.5259,-0.46614,-0.65715,1.4206,0.88142,3.3002
2.5268,-0.47494,-0.63405,1.4273,0.89015,3.2841
2.5275,-0.48384,-0.61089,1.4339,0.89886,3.2679
2.5282,-0.49283,-0.58767,1.4403,0.90753,3.2515
2.5287,-0.5019,-0.56439,1.4467,0.91617,3.235
2.5292,-0.51106,-0.54106,1.4529,0.92477,3.2184
2.5295,-0.5203,-0.51767,1.4589,0.93335,3.2017
2.5297,-0.52963,-0.49424,1.4649,0.94189,3.1849
2.5299,-0.53903,-0.47075,1.4707,0.95039,3.1679
2.5299,-0.54851,-0.44722,1.4763,0.95886,3.1508
2.5298,-0.55807,-0.42365,1.4819,0.9673,3.1336
2.5295,-0.56771,-0.40003,1.4873,0.97569,3.1163
2.5292,-0.57742,-0.37638,1.4925,0.98405,3.0988
2.5288,-0.5872,-0.35269,1.4976,0.99236,3.0812
2.5282,-0.59705,-0.32897,1.5026,1.0006,3.0635
2.5276,-0.60697,-0.30522,1.5075,1.0089,3.0457
2.5268,-0.61696,-0.28144,1.5122,1.0171,3.0278
2.5259,-0.62701,-0.25764,1.5168,1.0252,3.0097
2.525,-0.63713,-0.23382,1.5212,1.0333,2.9915
2.5239,-0.6473,-0.20997,1.5255,1.0414,2.9732
2.5226,-0.65754,-0.18611,1.5296,1.0494,2.9548
2.5213,-0.66783,-0.16224,1.5336,1.0574,2.9363
2.5199,-0.67818,-0.13835,1.5375,1.0653,2.9176
2.5184,-0.68859,-0.11446,1.5412,1.0732,2.8989
2.5167,-0.69905,-0.090555,1.5448,1.081,2.88
2.5149,-0.70956,-0.066649,1.5483,1.0888,2.861
2.5131,-0.72011,-0.042743,1.5515,1.0965,2.8419
2.5111,-0.73072,-0.018838,1.5547,1.1042,2.8227
2.509,-0.74137,0.0050627,1.5577,1.1118,2.8034
2.5068,-0.75207,0.028956,1.5605,1.1194,2.784
2.5044,-0.76281,0.05284,1.5632,1.1269,2.7644
2.502,-0.77358,0.076712,1.5658,1.1344,2.7448
2.4995,-0.7844,0.10057,1.5682,1.1418,2.725
2.4968,-0.79526,0.12441,1.5705,1.1491,2.7052
2.494,-0.80615,0.14823,1.5726,1.1564,2.6852
2.4912,-0.81707,0.17202,1.5746,1.1636,2.6651
2.4882,-0.82803,0.1958,1.5764,1.1708,2.6449
2.4851,-0.83902,0.21954,1.5781,1.1779,2.6246
2.4818,-0.85004,0.24325,1.5796,1.185,2.6043
2.4785,-0.86108,0.26693,1.581,1.192,2.5838
2.4751,-0.87215,0.29057,1.5822,1.1989,2.5632
2.4715,-0.88324,0.31418,1.5832,1.2058,2.5425
2.4679,-0.89436,0.33774,1.5842,1.2126,2.5217
2.4641,-0.90549,0.36126,1.5849,1.2194,2.5008
2.4602,-0.91665,0.38474,1.5855,1.226,2.4798
2.4563,-0.92782,0.40816,1.586,1.2327,2.4587
2.4522,-0.93901,0.43154,1.5863,1.2392,2.4376
2.448,-0.95021,0.45486,1.5865,1.2457,2.4163
2.4436,-0.96143,0.47812,1.5865,1.2521,2.3949
2.4392,-0.97265,0.50133,1.5863,1.2585,2.3735
2.4347,-0.98389,0.52447,1.586,1.2647,2.3519
2.43,-0.99513,0.54755,1.5856,1.271,2.3303
2.4253,-1.0064,0.57056,1.585,1.2771,2.3085
2.4204,-1.0176,0.59351,1.5842,1.2832,2.2867
2.4155,-1.0289,0.61638,1.5833,1.2892,2.2648
2.4104,-1.0402,0.63918,1.5822,1.2951,2.2428
2.4052,-1.0514,0.6619,1.581,1.301,2.2207
2.3999,-1.0627,0.68454,1.5796,1.3067,2.1986
2.3946,-1.0739,0.7071,1.5781,1.3125,2.1763
2.3891,-1.0852,0.72958,1.5764,1.3181,2.154
2.3835,-1.0964,0.75198,1.5745,1.3236,2.1316
2.3778,-1.1077,0.77428,1.5725,1.3291,2.1091
2.3719,-1.1189,0.79649,1.5704,1.3345,2.0866
2.366,-1.1301,0.81861,1.5681,1.3399,2.0639
2.36,-1.1413,0.84064,1.5656,1.3451,2.0412
2.3539,-1.1525,0.86257,1.563,1.3503,2.0184
2.3477,-1.1637,0.88439,1.5603,1.3554,1.9956
2.3413,-1.1749,0.90612,1.5573,1.3604,1.9726
2.3349,-1.186,0.92774,1.5543,1.3654,1.9496
2.3284,-1.1972,0.94926,1.551,1.3702,1.9265
2.3217,-1.2083,0.97066,1.5476,1.375,1.9034
2.315,-1.2194,0.99196,1.5441,1.3797,1.8802
2.3082,-1.2305,1.0131,1.5404,1.3843,1.8569
2.3012,-1.2415,1.0342,1.5366,1.3889,1.8336
2.2942,-1.2526,1.0551,1.5326,1.3933,1.8101
2.2871,-1.2636,1.076,1.5284,1.3977,1.7867
2.2799,-1.2746,1.0967,1.5241,1.402,1.7631
2.2725,-1.2855,1.1173,1.5196,1.4062,1.7396
2.2651,-1.2964,1.1377,1.515,1.4103,1.7159
2.2576,-1.3073,1.1581,1.5103,1.4144,1.6922
2.25,-1.3182,1.1783,1.5053,1.4183,1.6684
2.2423,-1.329,1.1983,1.5003,1.4222,1.6446
2.2345,-1.3398,1.2183,1.4951,1.426,1.6208
2.2266,-1.3506,1.2381,1.4897,1.4297,1.5968
2.2186,-1.3613,1.2577,1.4842,1.4333,1.5729
2.2105,-1.372,1.2772,1.4785,1.4368,1.5488
2.2024,-1.3827,1.2966,1.4726,1.4402,1.5248
2.1941,-1.3933,1.3158,1.4667,1.4436,1.5007
2.1857,-1.4039,1.3349,1.4605,1.4469,1.4765
2.1773,-1.4145,1.3539,1.4543,1.45,1.4523
2.1688,-1.425,1.3727,1.4478,1.4531,1.4281
2.1601,-1.4354,1.3913,1.4413,1.4561,1.4038
2.1514,-1.4459,1.4098,1.4345,1.459,1.3794
2.1426,-1.4562,1.4282,1.4277,1.4618,1.3551
2.1338,-1.4666,1.4463,1.4206,1.4645,1.3307
2.1248,-1.4769,1.4644,1.4135,1.4672,1.3063
2.1157,-1.4871,1.4822,1.4061,1.4697,1.2818
2.1066,-1.4973,1.5,1.3987,1.4722,1.2573
2.0974,-1.5075,1.5175,1.3911,1.4745,1.2328
2.0881,-1.5176,1.5349,1.3833,1.4768,1.2082
2.0787,-1.5277,1.5521,1.3754,1.479,1.1836
2.0692,-1.5377,1.5692,1.3673,1.4811,1.159
2.0597,-1.5477,1.5861,1.3592,1.4831,1.1344
2.0501,-1.5576,1.6028,1.3508,1.485,1.1097
2.0403,-1.5675,1.6193,1.3423,1.4868,1.085
2.0306,-1.5773,1.6357,1.3337,1.4885,1.0603
2.0207,-1.5871,1.6519,1.325,1.4902,1.0356
2.0108,-1.5968,1.6679,1.316,1.4917,1.0109
2.0008,-1.6065,1.6838,1.307,1.4931,0.98614
1.9907,-1.6161,1.6995,1.2978,1.4945,0.96138
1.9805,-1.6256,1.715,1.2885,1.4958,0.9366
1.9703,-1.6352,1.7303,1.279,1.4969,0.91182
1.96,-1.6446,1.7454,1.2694,1.498,0.88702
1.9496,-1.654,1.7604,1.2597,1.499,0.86221
1.9391,-1.6634,1.7752,1.2498,1.4998,0.8374
1.9286,-1.6727,1.7898,1.2398,1.5006,0.81259
1.918,-1.6819,1.8042,1.2296,1.5013,0.78777
1.9074,-1.6911,1.8184,1.2193,1.5019,0.76295
1.8966,-1.7002,1.8325,1.2089,1.5024,0.73813
1.8858,-1.7093,1.8463,1.1983,1.5029,0.71331
1.875,-1.7183,1.86,1.1876,1.5032,0.6885
1.8641,-1.7273,1.8735,1.1768,1.5034,0.66369
1.8531,-1.7362,1.8867,1.1659,1.5035,0.63888
1.842,-1.7451,1.8998,1.1548,1.5036,0.61408
1.8309,-1.7539,1.9128,1.1436,1.5035,0.5893
1.8197,-1.7626,1.9255,1.1322,1.5034,0.56452
1.8085,-1.7713,1.938,1.1207,1.5031,0.53976
1.7972,-1.78,1.9503,1.1091,1.5028,0.51501
1.7859,-1.7885,1.9625,1.0974,1.5024,0.49027
1.7745,-1.7971,1.9744,1.0855,1.5018,0.46556
1.763,-1.8055,1.9862,1.0736,1.5012,0.44086
1.7515,-1.8139,1.9977,1.0614,1.5005,0.41618
1.7399,-1.8223,2.0091,1.0492,1.4997,0.39153
1.7282,-1.8306,2.0202,1.0369,1.4988,0.3669
1.7166,-1.8388,2.0312,1.0244,1.4978,0.34229
1.7048,-1.847,2.042,1.0118,1.4967,0.31771
1.693,-1.8551,2.0526,0.99907,1.4955,0.29316
1.6812,-1.8632,2.0629,0.98623,1.4942,0.26864
1.6693,-1.8712,2.0731,0.97327,1.4929,0.24415
1.6573,-1.8792,2.0831,0.9602,1.4914,0.2197
1.6454,-1.8871,2.0929,0.947,1.4899,0.19528
1.6333,-1.8949,2.1025,0.9337,1.4882,0.17089
1.6212,-1.9027,2.1118,0.92027,1.4865,0.14654
1.6091,-1.9105,2.121,0.90674,1.4846,0.12224
1.5969,-1.9182,2.13,0.89309,1.4827,0.097971
1.5847,-1.9258,2.1388,0.87933,1.4807,0.073748
1.5725,-1.9334,2.1474,0.86545,1.4786,0.049569
1.5602,-1.9409,2.1558,0.85147,1.4764,0.025437
1.5478,-1.9484,2.164,0.83738,1.4741,0.0013512
1.5354,-1.9558,2.172,0.82317,1.4717,-0.022685
1.523,-1.9632,2.1797,0.80887,1.4692,-0.046671
1.5105,-1.9705,2.1873,0.79445,1.4667,-0.070604
1.498,-1.9778,2.1947,0.77993,1.464,-0.094483
1.4855,-1.985,2.2019,0.76531,1.4613,-0.11831
1.4729,-1.9921,2.2089,0.75058,1.4584,-0.14207
1.4603,-1.9993,2.2157,0.73575,1.4555,-0.16578
1.4477,-2.0063,2.2223,0.72082,1.4525,-0.18943
1.435,-2.0133,2.2287,0.70579,1.4494,-0.21302
1.4223,-2.0203,2.235,0.69066,1.4462,-0.23654
1.4096,-2.0272,2.241,0.67543,1.4429,-0.26
1.3968,-2.0341,2.2468,0.66011,1.4396,-0.28339
1.384,-2.0409,2.2524,0.64468,1.4361,-0.30672
1.3712,-2.0477,2.2578,0.62917,1.4325,-0.32998
1.3583,-2.0544,2.2631,0.61356,1.4289,-0.35316
1.3455,-2.0611,2.2681,0.59786,1.4252,-0.37627
1.3326,-2.0678,2.2729,0.58206,1.4214,-0.39931
1.3196,-2.0744,2.2776,0.56618,1.4175,-0.42227
1.3067,-2.0809,2.282,0.5502,1.4135,-0.44516
1.2937,-2.0874,2.2863,0.53414,1.4095,-0.46797
1.2807,-2.0939,2.2904,0.51799,1.4053,-0.4907
1.2677,-2.1003,2.2943,0.50176,1.4011,-0.51334
1.2546,-2.1067,2.298,0.48544,1.3968,-0.5359
1.2416,-2.113,2.3015,0.46903,1.3924,-0.55838
1.2285,-2.1193,2.3048,0.45255,1.3879,-0.58078
1.2154,-2.1256,2.3079,0.43598,1.3833,-0.60308
1.2023,-2.1318,2.3108,0.41933,1.3787,-0.6253
1.1891,-2.138,2.3136,0.4026,1.3739,-0.64742
1.176,-2.1441,2.3161,0.3858,1.3691,-0.66946
